Compound_ID,Protein_ID,Label
2479,Q14416,0
30819,Q14416,0
6323526,Q14416,0
3994,Q14416,0
5281847,Q14416,0
9906860,Q14416,0
5284603,Q14416,0
3305,Q14416,0
10062718,Q14416,0
11954316,Q14416,0
65258,Q14416,0
3077,Q14416,0
21733122,Q14416,0
9547940,P31421,0
1387,P31421,0
45139106,P31421,0
5311240,P31421,0
12358972,P31421,0
134813893,P31421,0
7217941,P31421,0
16158208,P31421,0
56947064,P31421,0
6438368,P31421,0
133021,P31421,0
76965483,P31421,0
65389,P31421,0
439912,P31421,0
4369452,P31421,0
92042797,P31421,0
3052762,P31421,0
700,P31421,0
10440987,P31421,0
24737742,P31421,0
25886893,P31421,0
93114,P31421,0
643330,P31421,0
2726820,P31421,0
5280953,P31421,0
2169,P31421,0
9927764,P31421,0
23679632,Q14832,0
2605,Q14832,0
3345,Q14832,0
2733484,Q14832,0
11756374,Q14832,0
5029,Q14832,0
66068,Q14832,0
6167,Q14832,0
53262902,Q14832,0
5283062,Q14832,0
11633167,Q14832,0
DB11642,Q14832,0
16219545,Q14832,0
25015677,Q14832,0
5346378,Q14832,0
50225,Q14832,0
135398744,Q14832,0
5993,Q14832,0
3065,Q14832,0
115077,P31422,0
54758501,P31422,0
9257,P31422,0
56947027,P31422,0
31100,P31422,0
6323540,P31422,0
25227633,P31422,0
446237,P31422,0
135611162,P31422,0
56947062,P31422,0
6426760,P31422,0
91486,P31422,0
74395294,P31422,0
17473,P31422,0
16739650,P41594,0
25151352,P41594,0
5327045,P41594,0
6954180,P41594,0
72547837,P41594,0
6435286,P41594,0
11546664,P41594,0
5865,P41594,0
3037705,P41594,0
15387,P41594,0
134813912,P41594,0
3016416,P41594,0
6509849,P41594,0
10872780,P41594,0
3161908,P41594,0
11545920,P41594,0
132427687,P41594,0
44219292,P41594,0
133264,P41594,0
6435402,P41594,0
6914666,P41594,0
5311148,P41594,0
5276531,P41594,0
6918456,P41594,0
5312287,P41594,0
5284551,P41594,0
2477,P41594,0
24949079,P41594,0
135565903,P41594,0
75124304,P41594,0
4488,P41594,0
9865515,P41594,0
66368,P41594,0
21066096,P41594,0
11948463,P41594,0
5467,P41594,0
448972,P41594,0
5326542,P41594,0
44631937,P41594,0
135564529,P41594,0
441314,P41594,0
56947078,P41594,0
153994,P41594,0
53443082,P41594,0
71818575,P41594,0
46937161,P41594,0
DB13269,P41594,0
446320,P41594,0
2733079,P31424,0
16131028,P31424,0
4369560,P31424,0
11663047,P31424,0
9869877,P31424,0
5311345,P31424,0
9910575,P31424,0
5401,P31424,0
23653533,P31424,0
9852610,P31424,0
9811834,P31424,0
6917793,P31424,0
11658655,P31424,0
132980,P31424,0
25249,P31424,0
9874913,P31424,0
2812,P31424,0
56947031,P31424,0
24785538,P31424,0
53363810,P31424,0
DB13501,P31424,0
127042386,P31424,0
16122643,P31424,0
25150014,P31424,0
3016416,P31424,0
23724922,P31424,0
57339446,P31424,0
4485,P31424,0
13878027,P31424,0
20279,P31424,0
74989,P31424,0
137321149,P31424,0
62959,P31424,0
11976582,P31424,0
11430856,P31424,0
25167777,P31424,0
11547499,P31424,0
439202,P31424,0
107778,P31424,0
71355,P31424,0
3034285,P31424,0
135566764,P31424,0
11498917,P31424,0
17754173,P31424,0
11624601,P31424,0
11685945,P31424,0
DB05956,P31424,0
135398510,P31424,0
56947088,P31424,0
19093029,P31424,0
25033539,P31424,0
72886,P31424,0
71519431,P31424,0
132927,P31424,0
5278,P31424,0
5282237,P31424,0
6726,P31424,0
23897,P31424,0
64640,P31424,0
4873,P31424,0
82313,P31424,0
16129579,P31424,0
1060,P31424,0
10668,P31424,0
9890585,P31424,0
134813898,P31424,0
21439,P31424,0
586,P31424,0
44310146,P35349,0
6918537,P35349,0
16129704,P35349,0
9839644,P35349,0
5289314,P35349,0
5288382,P35349,0
6099,P35349,0
11779786,P35349,0
10001434,P35349,0
16126783,P35349,0
115141,Q13255,0
57861407,Q13255,0
449241,Q13255,0
23666110,Q13255,0
49843901,Q13255,0
129053491,Q13255,0
5283389,Q13255,0
3045381,Q13255,0
46937062,Q13255,0
3961,Q13255,0
11548630,Q13255,0
137321154,Q13255,0
DB14185,Q13255,0
45483949,Q13255,0
53262902,Q13255,0
10494,Q13255,0
23978,Q13255,0
137321166,Q13255,0
65914,Q13255,0
17753777,Q13255,0
11963546,Q13255,0
3692,Q13255,0
92042801,Q13255,0
6024,Q13255,0
118458,Q13255,0
11674979,Q13255,0
3074,Q13255,0
129211,Q13255,0
3081832,Q13255,0
12358972,Q13255,0
439299,Q13255,0
91758390,Q13255,0
11524454,Q13255,0
16755143,Q13255,0
11629817,Q13255,0
4284721,Q13255,0
4695397,Q13255,0
5280343,Q13255,0
13017,Q13255,0
46883536,Q13255,0
10220503,Q13255,0
446978,Q13255,0
5328969,P10632,0
4195,P10632,0
23646577,P10632,0
46937163,P10632,0
54687412,P10632,0
46209401,Q01959,0
131704253,Q01959,0
73755188,Q01959,0
5714537,Q01959,0
5282428,Q01959,0
57345941,Q01959,0
11721842,Q01959,0
4886,Q01959,0
73058507,Q01959,0
125468,Q01959,0
73755200,Q01959,0
24759,Q01959,0
10250490,Q01959,0
18550,Q01959,0
8980,Q01959,0
65889,Q01959,0
9823741,Q01959,0
6433090,Q01959,0
123726,Q01959,0
86268622,Q01959,0
92199,Q01959,0
3606,Q01959,0
DB13948,Q01959,0
21066087,Q01959,0
3013848,Q01959,0
54597188,Q01959,0
656683,Q01959,0
49867142,Q01959,0
24964624,Q01959,0
DB14635,Q01959,0
14840431,Q01959,0
6014,Q01959,0
127757,Q01959,0
44331788,Q01959,0
3492020,Q01959,0
107969,Q01959,0
3038497,Q01959,0
6518171,Q01959,0
60837,Q01959,0
5351344,Q01959,0
41109,Q01959,0
15942658,Q01959,0
124221652,Q01959,0
46174084,Q01959,0
5090,Q01959,0
656846,Q01959,0
1301094,Q01959,0
51351657,Q01959,0
5280450,Q01959,0
1720,Q01959,0
24836815,Q01959,0
23663537,Q01959,0
2378,Q01959,0
159729,Q01959,0
68181876,Q01959,0
6323516,Q01959,0
5311320,Q01959,0
73896915,Q01959,0
5357113,Q01959,0
6335412,Q01959,0
6604928,Q01959,0
11954344,Q01959,0
51346816,Q01959,0
107653,Q01959,0
444475,Q01959,0
24739943,Q01959,0
44391713,Q01959,0
11436345,Q01959,0
1694,Q01959,0
5720,Q01959,0
DB14146,Q01959,0
10668061,Q01959,0
138393290,Q01959,0
11273,Q01959,0
13765,Q01959,0
456468,Q01959,0
5632,Q01959,0
11306423,Q01959,0
3320547,Q01959,0
2727,Q01959,0
54676038,Q01959,0
DB13940,Q01959,0
1543,Q01959,0
73673720,P23975,0
47320,P23975,0
10257,P23975,0
71367,P23975,0
656637,P23975,0
104929,P23975,0
54676905,P23975,0
11659955,P23975,0
68728,P23975,0
56947030,P23975,0
11837221,P23975,0
9869929,P23975,0
25020250,P23975,0
525,P23975,0
25117126,P23975,0
